// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3CC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
01221						-10.610346	4.212061	-0.725026	-3.167332	0.715959	1.155536	-0.395518	0.368154	0.092878	-0.492552	0.453802	-0.581125	-0.462332	134.026302	82.785130	-145.027566	-0.102913	-0.071986	-0.992082	-0.982876	0.160626	0.090302	0.152854	0.984387	-0.087284			
01222						-9.203813	2.841675	-1.355397	-2.046290	-0.215586	-0.305396	-0.929151	0.298526	0.004987	-0.489549	0.456761	-0.579733	-0.464349	134.447842	82.661706	-144.067076	-0.103422	-0.074955	-0.991809	-0.984243	0.151498	0.091183	0.143423	0.985611	-0.089442			
01223						-8.879353	2.285078	-2.126305	-1.624835	-1.081630	-0.605321	-1.051155	0.368552	-0.025580	-0.486185	0.460172	-0.578166	-0.466466	135.041868	82.524206	-142.871568	-0.103733	-0.078533	-0.991500	-0.985689	0.141302	0.091933	0.132881	0.986847	-0.092067			
01224						-9.469821	1.407738	-1.861632	-0.643376	-0.883275	-0.120900	-0.945917	0.397455	-0.029109	-0.482911	0.463477	-0.576868	-0.468198	135.804273	82.371618	-141.556947	-0.103971	-0.082534	-0.991150	-0.986926	0.131960	0.092540	0.123155	0.987813	-0.095175			
01225						-9.946566	0.696246	-1.761852	0.138029	-0.814718	0.278901	-0.790428	0.350001	-0.022068	-0.480166	0.466183	-0.575844	-0.469593	136.413408	82.236499	-140.495492	-0.104228	-0.085932	-0.990834	-0.987863	0.124311	0.093134	0.115168	0.988515	-0.097846			
01226						-9.740202	0.395776	-1.831596	0.418012	-0.908609	0.055571	-0.403031	0.344621	-0.022059	-0.478275	0.468023	-0.575688	-0.469884	137.240173	82.099039	-139.429022	-0.104416	-0.089403	-0.990507	-0.988338	0.120328	0.093326	0.110843	0.988700	-0.100925			
01227						-9.407544	1.324126	-1.236735	-0.460325	-0.205565	-0.245533	-0.075938	0.388921	0.005386	-0.477011	0.469024	-0.576489	-0.469189	138.217791	81.932764	-138.407732	-0.104955	-0.093158	-0.990104	-0.988390	0.119757	0.093505	0.109861	0.988423	-0.104645			
01228						-9.460435	2.355637	-1.296176	-1.472919	-0.098227	-0.089022	-0.020715	0.422202	0.047205	-0.475624	0.469927	-0.577573	-0.468358	139.184430	81.731035	-137.420379	-0.105900	-0.097311	-0.989604	-0.988360	0.119618	0.094005	0.109227	0.988040	-0.108846			
01229						-9.260031	3.238962	-0.884253	-2.309358	0.428005	-0.246887	-0.291432	0.410223	0.094561	-0.473576	0.471230	-0.578124	-0.468446	139.745284	81.517851	-136.694228	-0.107337	-0.101170	-0.989062	-0.988547	0.117002	0.095313	0.106080	0.987965	-0.112570			
01230						-9.096296	2.632981	-1.949933	-1.821453	-0.690500	-0.342582	-0.549471	0.344846	0.114505	-0.471004	0.473006	-0.577937	-0.469478	139.949709	81.322371	-136.170291	-0.108841	-0.104483	-0.988553	-0.988987	0.111712	0.097082	0.100290	0.988233	-0.115492			
01231						-9.112548	1.444009	-1.532501	-0.578848	-0.394483	-0.486299	-0.640394	0.283342	0.108060	-0.468455	0.474788	-0.577390	-0.470900	139.923571	81.158706	-135.834555	-0.110252	-0.107086	-0.988118	-0.989467	0.105659	0.098952	0.093807	0.988620	-0.117608			
01232						-9.593061	0.285794	-1.657954	0.631443	-0.570155	-0.110450	-0.743699	0.281403	0.096649	-0.465636	0.476911	-0.576540	-0.472589	139.895949	80.997539	-135.432382	-0.111478	-0.109808	-0.987682	-0.990026	0.098431	0.100799	0.086150	0.989067	-0.119685			
01233						-10.235166	-0.086817	-1.652548	1.095150	-0.506358	0.484945	-0.560720	0.282800	0.082838	-0.463325	0.478570	-0.576105	-0.473712	139.972113	80.843387	-135.038697	-0.112600	-0.112448	-0.987257	-0.990379	0.093135	0.102348	0.080439	0.989283	-0.121854			
01234						-10.626507	0.381394	-1.339063	0.720371	-0.083631	0.880077	-0.407875	0.227499	0.103886	-0.461437	0.479754	-0.575930	-0.474569	139.980609	80.703131	-134.794531	-0.113823	-0.114642	-0.986865	-0.990578	0.089240	0.103884	0.076158	0.989390	-0.123719			
01235						-10.208683	-0.101316	-2.013896	1.123603	-0.824438	0.499489	-0.465295	0.173073	0.176234	-0.459443	0.480658	-0.575682	-0.475889	139.608784	80.562707	-134.909897	-0.115760	-0.116125	-0.986466	-0.990700	0.084995	0.106252	0.071507	0.989591	-0.124884			
01236						-9.877966	-1.274561	-2.500900	2.240807	-1.426857	0.106788	-0.145893	0.190407	0.220694	-0.458009	0.480811	-0.576319	-0.476345	139.381128	80.395473	-135.057182	-0.118096	-0.117861	-0.985983	-0.990542	0.083832	0.108621	0.069855	0.989485	-0.126646			
01237						-9.866048	-0.769525	-1.937655	1.803642	-0.812784	0.075274	0.112140	0.176542	0.242573	-0.457230	0.480208	-0.577608	-0.476141	139.192295	80.228632	-135.322368	-0.120681	-0.119331	-0.985493	-0.990156	0.085380	0.110914	0.070906	0.989177	-0.128460			
01238						-9.861733	-0.043235	-1.906357	1.108867	-0.706934	0.145247	0.302754	0.133428	0.273355	-0.456911	0.479044	-0.579305	-0.475557	138.979178	80.066135	-135.715949	-0.123499	-0.120450	-0.985008	-0.989600	0.088724	0.113225	0.073756	0.988747	-0.130155			
01239						-9.911703	0.692766	-1.862270	0.412806	-0.580806	0.271064	0.396998	0.112374	0.292985	-0.456876	0.477489	-0.581239	-0.474794	138.710799	79.907663	-136.227729	-0.126536	-0.121227	-0.984527	-0.988915	0.093150	0.115631	0.077691	0.988244	-0.131670			
01240						-10.021563	0.729708	-1.971999	0.405628	-0.661521	0.397639	0.380407	0.079938	0.310861	-0.456804	0.475906	-0.583082	-0.474193	138.360328	79.753262	-136.806448	-0.129688	-0.121758	-0.984051	-0.988211	0.097309	0.118196	0.081365	0.987778	-0.132942			
01241						-10.006168	0.415663	-2.075484	0.729965	-0.789378	0.358242	0.394571	0.062871	0.310506	-0.456858	0.474184	-0.584931	-0.473589	137.971784	79.608095	-137.439166	-0.132861	-0.122004	-0.983597	-0.987455	0.101726	0.120764	0.085324	0.987303	-0.133989			
01242						-10.067198	0.541558	-2.037145	0.638799	-0.724362	0.427377	0.533687	0.059581	0.294558	-0.457240	0.472243	-0.587043	-0.472545	137.730576	79.467398	-137.996627	-0.135836	-0.122322	-0.983151	-0.986587	0.107376	0.122951	0.090527	0.986665	-0.135266			
01243						-9.922801	1.330953	-1.374216	-0.076809	0.003776	0.292555	0.445967	0.039154	0.304055	-0.457492	0.470362	-0.588934	-0.471824	137.363188	79.333463	-138.638072	-0.138921	-0.122312	-0.982721	-0.985735	0.112284	0.125372	0.095010	0.986120	-0.136166			
01244						-9.670538	0.813436	-1.617907	0.401348	-0.321575	0.012487	0.352497	-0.007072	0.335255	-0.457541	0.468551	-0.590553	-0.471555	136.814860	79.203524	-139.402952	-0.142234	-0.121896	-0.982299	-0.984919	0.116191	0.128195	0.098508	0.985718	-0.136584			
01245						-9.821491	0.197895	-1.656659	1.051199	-0.414091	0.085233	0.533358	0.011008	0.339167	-0.457989	0.466293	-0.592658	-0.470716	136.391071	79.065520	-140.153237	-0.145634	-0.121539	-0.981845	-0.983870	0.121995	0.130833	0.103879	0.985061	-0.137345			
01246						-9.922878	0.679856	-1.690093	0.610951	-0.373157	0.250591	0.791204	0.023573	0.333439	-0.458965	0.463545	-0.595363	-0.469063	136.188976	78.921635	-140.822176	-0.148954	-0.121388	-0.981365	-0.982522	0.130212	0.133023	0.111638	0.984027	-0.138662			
01247						-9.444462	2.193523	-0.906148	-0.835061	0.550762	-0.126113	0.940884	0.044476	0.354015	-0.460210	0.460372	-0.598515	-0.466952	136.061204	78.762728	-141.509354	-0.152529	-0.121286	-0.980829	-0.980871	0.140027	0.135220	0.120942	0.982691	-0.140324			
01248						-9.174232	3.466324	-1.449040	-2.160509	0.187730	-0.139091	0.734930	0.045345	0.393961	-0.460833	0.457604	-0.601253	-0.465538	135.769568	78.584922	-142.237472	-0.156463	-0.121201	-0.980219	-0.979343	0.147745	0.138055	0.128090	0.981571	-0.141814			
01249						-9.039230	2.878822	-1.927178	-1.638338	-0.364453	-0.278944	0.562715	0.000823	0.379410	-0.461262	0.455106	-0.603460	-0.464705	135.314465	78.432080	-143.038174	-0.160230	-0.120575	-0.979688	-0.977979	0.153854	0.141015	0.133726	0.980709	-0.142572			
01250						-9.255804	1.434817	-2.490338	-0.244028	-1.103685	-0.187060	0.547134	-0.020332	0.333043	-0.461783	0.452791	-0.605456	-0.463854	134.937670	78.303613	-143.744174	-0.163475	-0.119890	-0.979236	-0.976689	0.159640	0.143504	0.139121	0.979868	-0.143193			
01251						-9.571268	1.239728	-2.072724	0.071957	-0.683787	0.034623	0.720364	-0.022348	0.275666	-0.462865	0.450180	-0.607725	-0.462347	134.755768	78.200039	-144.358335	-0.166189	-0.119162	-0.978868	-0.975179	0.167146	0.145215	0.146309	0.978705	-0.143982			
01252						-9.730960	2.111573	-2.007069	-0.728904	-0.447509	0.308926	0.690982	-0.044631	0.260387	-0.463940	0.447684	-0.609817	-0.460935	134.571465	78.109823	-144.952418	-0.168677	-0.118318	-0.978544	-0.973704	0.174236	0.146775	0.153131	0.977570	-0.144596			
01253						-9.679742	2.602698	-2.072024	-1.210904	-0.426073	0.341961	0.513471	-0.089312	0.256363	-0.464793	0.445447	-0.611394	-0.460154	134.191232	78.039775	-145.648198	-0.171089	-0.116936	-0.978292	-0.972440	0.179671	0.148589	0.158395	0.976752	-0.144453			
01254						-9.693878	2.616680	-2.202147	-1.226245	-0.550994	0.378507	0.257421	-0.119098	0.242621	-0.465161	0.443833	-0.612266	-0.460183	133.659693	77.984926	-146.343623	-0.173275	-0.115370	-0.978093	-0.971606	0.182489	0.150601	0.161116	0.976416	-0.143714			
01255						-9.661686	2.512004	-2.259602	-1.122521	-0.641548	0.340759	0.122043	-0.161973	0.214063	-0.465454	0.442466	-0.612674	-0.460659	133.003098	77.958160	-147.092513	-0.175152	-0.113343	-0.977996	-0.971006	0.184034	0.152572	0.162691	0.976363	-0.142291			
01256						-9.702979	2.200609	-2.167441	-0.784314	-0.622238	0.320718	0.080408	-0.215680	0.172139	-0.465886	0.441255	-0.612754	-0.461277	132.316374	77.967330	-147.843044	-0.176489	-0.110956	-0.978029	-0.970567	0.185035	0.154150	0.163865	0.976448	-0.140347			
01257						-9.840904	2.089838	-2.009315	-0.615960	-0.496683	0.415802	0.065714	-0.248601	0.151005	-0.466460	0.440013	-0.612688	-0.461971	131.570336	77.996597	-148.649947	-0.177607	-0.108199	-0.978135	-0.970163	0.185944	0.155591	0.165043	0.976585	-0.137996			
01258						-9.802187	1.820655	-2.236590	-0.392009	-0.800034	0.366025	0.068458	-0.299047	0.125649	-0.467226	0.438777	-0.612441	-0.462699	130.785159	78.053214	-149.493951	-0.178349	-0.105081	-0.978340	-0.969820	0.186769	0.156735	0.166253	0.976768	-0.135220			
01259						-9.832085	1.327439	-2.184026	0.104296	-0.869017	0.308370	0.097451	-0.326721	0.106073	-0.468208	0.437418	-0.612164	-0.463360	129.964364	78.126315	-150.395186	-0.178894	-0.101646	-0.978604	-0.969440	0.187926	0.157700	0.167876	0.976909	-0.132159			
01260						-9.952418	1.174071	-2.153584	0.280009	-0.888905	0.395071	0.152998	-0.356334	0.089829	-0.469414	0.435959	-0.611896	-0.463868	129.151446	78.214686	-151.316573	-0.179181	-0.098031	-0.978920	-0.969015	0.189533	0.158388	0.170010	0.976968	-0.128955			
01261						-9.921173	0.652567	-2.332427	0.745406	-1.202392	0.301374	0.289327	-0.405751	0.076890	-0.471117	0.434055	-0.611809	-0.464042	128.298319	78.323702	-152.362218	-0.179290	-0.093881	-0.979307	-0.968353	0.192523	0.158828	0.173628	0.976791	-0.125428			
01262						-9.930498	0.499348	-1.871892	0.966609	-0.818823	0.225400	0.518674	-0.411902	0.071771	-0.473324	0.431656	-0.612211	-0.463503	127.575315	78.434430	-153.405019	-0.179276	-0.089755	-0.979696	-0.967303	0.197676	0.158898	0.179401	0.976150	-0.122259			
01263						-10.127559	0.747268	-1.750628	0.772437	-0.670187	0.441318	0.747674	-0.412096	0.074221	-0.476032	0.428656	-0.613151	-0.462270	126.943414	78.541402	-154.491831	-0.179295	-0.085551	-0.980069	-0.965772	0.205120	0.158775	0.187449	0.974991	-0.119400			
01264						-9.899994	1.660301	-1.300840	-0.076489	-0.094149	0.308769	0.828127	-0.417615	0.083541	-0.478879	0.425459	-0.614260	-0.460808	126.332935	78.643882	-155.599926	-0.179319	-0.081343	-0.980422	-0.964028	0.213281	0.158625	0.196202	0.973599	-0.116662			
01265						-9.434776	2.259505	-1.127368	-0.709429	0.139554	-0.072641	0.749638	-0.430157	0.098754	-0.481571	0.422323	-0.615189	-0.459647	125.588117	78.740582	-156.802152	-0.179465	-0.076911	-0.980753	-0.962322	0.220735	0.158783	0.204274	0.972297	-0.113627			
01266						-9.271657	2.071276	-1.255687	-0.588559	-0.064117	-0.248171	0.621093	-0.433729	0.092624	-0.483990	0.419543	-0.615780	-0.458860	124.773435	78.838522	-157.996734	-0.179475	-0.072525	-0.981086	-0.960860	0.226862	0.159005	0.211039	0.971223	-0.110402			
01267						-9.367928	1.649035	-1.190606	-0.159070	-0.116604	-0.228536	0.670003	-0.414296	0.049336	-0.486561	0.416773	-0.616440	-0.457778	124.067960	78.946910	-159.111444	-0.179118	-0.068357	-0.981450	-0.959305	0.233480	0.158815	0.218293	0.969956	-0.107396			
01268						-9.451702	1.939317	-0.956999	-0.381324	0.160208	-0.125564	0.750410	-0.391250	0.026850	-0.489254	0.413965	-0.617273	-0.456329	123.504186	79.056954	-160.125038	-0.178526	-0.064537	-0.981816	-0.957582	0.240793	0.158292	0.226198	0.968429	-0.104787			
01269						-9.459318	2.343764	-0.808471	-0.742350	0.383055	-0.069602	0.752665	-0.377672	0.021555	-0.491930	0.411149	-0.618133	-0.454832	122.948893	79.162558	-161.134179	-0.177922	-0.060798	-0.982165	-0.955781	0.248168	0.157781	0.234149	0.966807	-0.102264			
01270						-9.448968	2.481877	-0.809635	-0.885174	0.399880	-0.057958	0.676190	-0.359361	0.005396	-0.494405	0.408649	-0.618811	-0.453479	122.427070	79.269352	-162.061053	-0.177141	-0.057348	-0.982513	-0.954157	0.254725	0.157160	0.241258	0.965311	-0.099841			
01271						-9.513229	2.244107	-0.902882	-0.679586	0.236946	-0.023167	0.580543	-0.333333	-0.022284	-0.496675	0.406480	-0.619282	-0.452303	121.927184	79.378998	-162.912753	-0.176176	-0.054156	-0.982868	-0.952747	0.260392	0.156429	0.247459	0.963983	-0.097472			
01272						-9.592031	1.662865	-1.008905	-0.151861	-0.029111	-0.026671	0.534642	-0.313845	-0.048840	-0.498831	0.404592	-0.619626	-0.451150	121.501723	79.495555	-163.658433	-0.174947	-0.051296	-0.983241	-0.951487	0.265539	0.155444	0.253115	0.962735	-0.095262			
01273						-9.585139	1.233850	-0.869516	0.275364	-0.026860	-0.113371	0.614398	-0.291387	-0.052921	-0.501097	0.402519	-0.620203	-0.449698	121.154771	79.605232	-164.373688	-0.173760	-0.048601	-0.983588	-0.949972	0.271500	0.154407	0.259540	0.961210	-0.093345			
01274						-9.524398	1.559632	-0.365352	0.072439	0.529444	-0.169321	0.724392	-0.268036	-0.062070	-0.503512	0.400290	-0.621048	-0.447821	120.959326	79.713165	-164.995539	-0.172488	-0.046232	-0.983926	-0.948165	0.278449	0.153135	0.266893	0.959338	-0.091865			
01275						-9.705046	1.915815	-0.006529	-0.147202	0.971719	0.030707	0.730768	-0.234689	-0.046120	-0.505807	0.398020	-0.622024	-0.445899	120.803010	79.801805	-165.584443	-0.171479	-0.044078	-0.984201	-0.946233	0.285510	0.152077	0.274296	0.957362	-0.090667			
01276						-9.740917	2.050881	-0.158106	-0.316546	0.861446	0.100651	0.634684	-0.191622	-0.034543	-0.507730	0.396092	-0.622900	-0.444205	120.706945	79.873205	-166.052765	-0.170643	-0.042379	-0.984421	-0.944523	0.291587	0.151174	0.280638	0.955605	-0.089786			
01277						-9.498246	2.316865	0.108512	-0.538921	1.180858	-0.121895	0.511108	-0.145759	-0.049542	-0.509310	0.394575	-0.623593	-0.442771	120.665104	79.937129	-166.397543	-0.169828	-0.041093	-0.984617	-0.943123	0.296529	0.150295	0.285791	0.954139	-0.089115			
01278						-9.185089	2.621777	0.153269	-0.871677	1.301874	-0.388869	0.333268	-0.095654	-0.064812	-0.510398	0.393716	-0.623976	-0.441743	120.707104	79.995282	-166.550090	-0.168965	-0.040409	-0.984793	-0.942267	0.299703	0.149371	0.289109	0.953177	-0.088715			
01279						-9.291333	2.541729	-0.038449	-0.839333	1.101178	-0.279920	0.137404	-0.034883	-0.079205	-0.510959	0.393483	-0.624063	-0.441178	120.805523	80.041296	-166.535224	-0.168185	-0.040268	-0.984933	-0.941963	0.301067	0.148539	0.290550	0.952752	-0.088566			
01280						-9.363219	1.973482	-0.381564	-0.398680	0.608933	-0.263847	0.002972	0.003347	-0.080211	-0.511121	0.393732	-0.623938	-0.440945	120.961606	80.077996	-166.379778	-0.167462	-0.040576	-0.985043	-0.942081	0.301085	0.147756	0.290586	0.952734	-0.088646			
01281						-9.425582	1.136976	-0.648580	0.316303	0.108607	-0.302529	-0.051483	0.037442	-0.078663	-0.511084	0.394137	-0.623794	-0.440829	121.154342	80.102263	-166.159478	-0.166899	-0.041120	-0.985116	-0.942322	0.300652	0.147100	0.290129	0.952847	-0.088927			
01282						-9.566511	0.624819	-0.685383	0.806140	-0.065808	-0.235419	0.076576	0.097174	-0.089984	-0.511119	0.394435	-0.624051	-0.440157	121.635157	80.115498	-165.717235	-0.166357	-0.042350	-0.985156	-0.942241	0.301366	0.146154	0.290703	0.952568	-0.090039			
01283						-9.655568	0.810207	-0.597908	0.667127	0.091949	-0.128144	0.254782	0.144903	-0.087288	-0.511369	0.394320	-0.624839	-0.438850	122.321040	80.110832	-165.174516	-0.166025	-0.043945	-0.985142	-0.941602	0.303845	0.145134	0.292952	0.951708	-0.091825			
01284						-9.621338	1.376917	-0.415300	0.178647	0.457430	-0.096860	0.331773	0.177424	-0.068093	-0.511607	0.394073	-0.625903	-0.437277	123.132037	80.086887	-164.545516	-0.165930	-0.045875	-0.985070	-0.940730	0.306991	0.144165	0.295795	0.950606	-0.094095			
01285						-9.566069	2.156802	-0.424210	-0.566146	0.709794	-0.039405	0.271651	0.197090	-0.056585	-0.511658	0.393930	-0.626917	-0.435890	123.910943	80.048591	-163.918182	-0.166050	-0.047871	-0.984955	-0.939976	0.309638	0.143418	0.298114	0.949649	-0.096413			
01286						-9.531538	2.791746	-0.644464	-1.233623	0.720901	0.037075	0.096639	0.216367	-0.070891	-0.511313	0.394376	-0.627559	-0.434967	124.688853	80.010436	-163.185859	-0.166053	-0.050179	-0.984839	-0.939797	0.310543	0.142636	0.298677	0.949234	-0.098724			
01287						-9.587973	2.569870	-0.980623	-1.116342	0.356096	0.092969	-0.173333	0.208326	-0.088031	-0.510518	0.395491	-0.627570	-0.434873	125.289707	79.980283	-162.480360	-0.165916	-0.052376	-0.984748	-0.940417	0.308946	0.142015	0.296795	0.949636	-0.100514			
01288						-9.688809	1.405162	-1.710834	-0.222345	-0.676061	0.100331	-0.278498	0.173199	-0.108316	-0.509648	0.396917	-0.627209	-0.435115	125.800553	79.971207	-161.800853	-0.165432	-0.054388	-0.984720	-0.941410	0.306264	0.141240	0.293902	0.950392	-0.101868			
01289						-9.708274	0.318687	-2.097964	0.687545	-1.359715	0.007294	-0.116916	0.169889	-0.131823	-0.509177	0.397941	-0.627155	-0.434807	126.411611	79.971764	-161.117577	-0.164762	-0.056354	-0.984722	-0.941930	0.305171	0.140138	0.292611	0.950629	-0.103362			
01290						-9.903090	0.411837	-2.047494	0.637814	-1.251062	0.210336	0.245728	0.167841	-0.155451	-0.509466	0.398167	-0.627824	-0.433294	127.299365	79.983437	-160.360344	-0.163814	-0.058459	-0.984758	-0.941455	0.307438	0.138360	0.294664	0.949771	-0.105400			
01291						-10.405901	1.489540	-1.896991	-0.265119	-0.720918	0.841418	0.435727	0.163231	-0.173352	-0.510201	0.397902	-0.628866	-0.431157	128.296072	80.001593	-159.606640	-0.162739	-0.060500	-0.984813	-0.940408	0.311555	0.136261	0.298580	0.948300	-0.107597			
01292						-10.386577	2.349007	-1.661328	-1.023721	-0.199741	0.914420	0.447748	0.130300	-0.182206	-0.511062	0.397611	-0.629817	-0.429012	129.263746	80.034255	-158.885882	-0.161441	-0.062341	-0.984911	-0.939348	0.315708	0.133990	0.302591	0.946806	-0.109528			
01293						-9.884704	2.970431	-1.512311	-1.661373	0.135342	0.484853	0.376306	0.094008	-0.211714	-0.511970	0.397467	-0.630471	-0.427098	130.141221	80.090046	-158.218555	-0.159813	-0.063861	-0.985079	-0.938506	0.319215	0.131563	0.306051	0.945528	-0.110949			
01294						-9.759802	3.062681	-1.431063	-1.765307	0.260049	0.360692	0.258346	0.081621	-0.280463	-0.512814	0.397862	-0.630691	-0.425390	131.103675	80.179565	-157.393209	-0.157456	-0.065564	-0.985347	-0.938148	0.321497	0.128521	0.308360	0.944638	-0.112131			
01295						-9.787733	2.619151	-1.596433	-1.422720	-0.015868	0.345254	0.094911	0.058096	-0.325137	-0.513510	0.398716	-0.630425	-0.424143	132.002100	80.293503	-156.541211	-0.154666	-0.067118	-0.985684	-0.938325	0.322256	0.125291	0.309234	0.944270	-0.112821			
01296						-9.577912	1.251869	-1.827591	-0.273426	-0.672162	-0.008759	0.045150	0.041020	-0.334482	-0.514169	0.399740	-0.629976	-0.423047	132.899675	80.417005	-155.658319	-0.151677	-0.068618	-0.986045	-0.938688	0.322478	0.121952	0.309610	0.944087	-0.113323			
01297						-9.435981	0.261157	-1.636692	0.664082	-0.805351	-0.289295	0.198091	0.062193	-0.343880	-0.515093	0.400395	-0.629898	-0.421417	133.954717	80.532094	-154.707823	-0.148727	-0.070278	-0.986378	-0.938553	0.324183	0.118418	0.311445	0.943380	-0.114174			
01298						-9.489977	0.165375	-1.362231	0.815676	-0.553421	-0.274818	0.407848	0.101986	-0.344468	-0.516301	0.400642	-0.630345	-0.419028	135.282979	80.629449	-153.599595	-0.145838	-0.072396	-0.986656	-0.937774	0.327804	0.114560	0.315136	0.941968	-0.115698			
01299						-9.391291	0.399126	-0.889030	0.702447	-0.013747	-0.397153	0.566934	0.156268	-0.307841	-0.517584	0.400426	-0.631347	-0.416133	136.737426	80.684214	-152.458841	-0.143532	-0.074849	-0.986811	-0.936383	0.332985	0.110940	0.320289	0.939957	-0.117881			
01300						-9.485500	0.660121	-0.217806	0.664994	0.741253	-0.354034	0.606746	0.221708	-0.268354	-0.518643	0.400161	-0.632660	-0.413064	138.307510	80.692212	-151.221388	-0.141761	-0.077865	-0.986834	-0.934797	0.338498	0.107577	0.325665	0.937740	-0.120774			
01301						-9.488495	0.984250	0.434711	0.562755	1.497371	-0.398319	0.529027	0.283926	-0.236893	-0.519289	0.400074	-0.634042	-0.410208	139.863362	80.655165	-149.956079	-0.140559	-0.081296	-0.986729	-0.933360	0.343340	0.104670	0.330274	0.935686	-0.124138			
01302						-9.343064	1.355201	0.680934	0.271029	1.883030	-0.540488	0.372786	0.362611	-0.217559	-0.519318	0.400537	-0.635328	-0.407722	141.463713	80.571283	-148.551817	-0.139757	-0.085470	-0.986490	-0.932419	0.346666	0.102062	0.333260	0.934086	-0.128143			
01303						-9.401934	1.811898	1.014857	-0.038275	2.402987	-0.488887	0.185725	0.445311	-0.216728	-0.518718	0.401596	-0.636458	-0.405676	143.068312	80.442966	-147.037589	-0.139303	-0.090335	-0.986121	-0.932062	0.348294	0.099761	0.334448	0.933023	-0.132716			
01304						-9.314551	1.798767	0.817228	-0.107076	2.257220	-0.562957	-0.066677	0.558729	-0.208179	-0.517216	0.403562	-0.637368	-0.404213	144.712034	80.252363	-145.332839	-0.139251	-0.096304	-0.985563	-0.932565	0.347500	0.097807	0.333064	0.932721	-0.138200			
01305						-9.346851	1.781778	1.107128	0.009014	2.582272	-0.587964	-0.263620	0.693564	-0.188111	-0.514857	0.406182	-0.638276	-0.403164	146.336745	79.983810	-143.535774	-0.139877	-0.103368	-0.984759	-0.933657	0.344950	0.096409	0.329726	0.932912	-0.144761			
01306						-9.381740	1.483382	0.997095	0.256420	2.447766	-0.584801	-0.370494	0.808916	-0.198942	-0.511909	0.409395	-0.639218	-0.402175	148.061134	79.653642	-141.569463	-0.140690	-0.111632	-0.983740	-0.935140	0.341301	0.095010	0.325145	0.933302	-0.152409			
01307						-9.257380	0.967300	1.049262	0.742023	2.384723	-0.785088	-0.438376	0.962949	-0.194350	-0.508330	0.413002	-0.640427	-0.401102	149.822705	79.237210	-139.528240	-0.142061	-0.121210	-0.982409	-0.936780	0.337093	0.093872	0.319785	0.933636	-0.161435			
01308						-9.050167	0.360414	0.976264	1.266844	2.181790	-1.059262	-0.393709	1.182098	-0.176995	-0.504066	0.416930	-0.642281	-0.399452	151.750256	78.693131	-137.335916	-0.144173	-0.132872	-0.980591	-0.938273	0.333216	0.092800	0.314418	0.933441	-0.172711			
01309						-9.217583	0.117002	1.435832	1.681143	2.665026	-1.031510	-0.171338	1.405174	-0.179877	-0.499563	0.420662	-0.645122	-0.396609	153.857356	78.023806	-135.091230	-0.146962	-0.146495	-0.978234	-0.939018	0.331490	0.091428	0.310881	0.932016	-0.186277			
01310						-9.590875	0.289707	1.760448	1.697445	3.213669	-0.759678	-0.080940	1.590517	-0.180132	-0.494593	0.424584	-0.648552	-0.393049	156.001368	77.239586	-132.850206	-0.150213	-0.161931	-0.975302	-0.939527	0.330482	0.089833	0.307773	0.929817	-0.201781			
01311						-10.158402	0.574914	1.366718	1.424706	3.189373	-0.159353	-0.069325	1.786466	-0.165648	-0.488986	0.428705	-0.652489	-0.389054	158.013474	76.335313	-130.750488	-0.154209	-0.178965	-0.971695	-0.939934	0.329698	0.088445	0.304537	0.926968	-0.219058			
01312						-11.000517	1.016681	1.124803	1.104189	3.443831	0.686232	-0.130918	1.902789	-0.157869	-0.482772	0.433220	-0.656534	-0.384986	159.829544	75.348049	-128.801603	-0.158503	-0.197127	-0.967480	-0.940568	0.328213	0.087220	0.300347	0.923806	-0.237434			
01313						-11.683909	1.439326	0.017691	0.528297	2.897775	1.584909	-0.276859	1.969740	-0.172456	-0.476052	0.438134	-0.660384	-0.381191	161.376630	74.318525	-127.043227	-0.162827	-0.215740	-0.962779	-0.941606	0.325465	0.086316	0.294729	0.920613	-0.256136			
01314						-13.204776	2.802286	0.721313	-0.254777	4.546475	2.915163	-0.166622	1.991604	-0.231475	-0.469518	0.443066	-0.664283	-0.376794	162.920762	73.270507	-125.337241	-0.166491	-0.234820	-0.957674	-0.942466	0.323437	0.084541	0.289895	0.916650	-0.275159			
