// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3D1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
00809						-3.398933	0.269300	7.984944	-5.652902	-2.218549	-3.608718	0.025600	-5.339335	0.741315	0.169037	0.538147	0.082175	-0.821628	6.568613	65.796318	-152.497210	-0.363649	-0.189326	-0.912094	0.366215	-0.929348	0.046899	-0.856532	-0.316967	0.407290			
00810						-4.174310	0.327792	8.620465	-5.561342	-2.153448	-2.312269	0.055075	-5.406686	0.648062	0.174197	0.515768	0.075745	-0.835405	6.639290	62.640377	-152.400353	-0.407277	-0.212916	-0.888139	0.369183	-0.927836	0.053135	-0.835361	-0.306246	0.456492			
00811						-5.248929	0.444729	9.517383	-5.426495	-2.090167	-0.621165	0.092388	-5.478767	0.591031	0.178449	0.492983	0.069019	-0.848740	6.647495	59.481104	-152.452080	-0.450248	-0.234863	-0.861462	0.370964	-0.926785	0.058786	-0.812196	-0.293103	0.504408			
00812						-6.117457	0.659628	10.449627	-5.217445	-2.096948	0.929562	0.141290	-5.558679	0.550534	0.182797	0.469226	0.062196	-0.861710	6.650871	56.244037	-152.489122	-0.492825	-0.256667	-0.831412	0.373404	-0.925434	0.064356	-0.785935	-0.278736	0.551917			
00813						-7.170355	1.033865	11.549746	-4.847343	-2.165897	2.742875	0.217480	-5.626389	0.515877	0.186199	0.445147	0.054867	-0.874165	6.665596	53.005718	-152.624512	-0.534348	-0.276690	-0.798696	0.374386	-0.924639	0.069846	-0.757831	-0.261698	0.597668			
00814						-8.524557	1.848437	12.805651	-4.081472	-2.498047	4.921830	0.275858	-5.674541	0.531464	0.189923	0.420266	0.047271	-0.886042	6.736711	49.703070	-152.680538	-0.574611	-0.296826	-0.762703	0.376292	-0.923390	0.075868	-0.726792	-0.243404	0.642284			
00815						-10.140176	3.295221	14.122368	-2.767339	-3.232124	7.360922	0.236162	-5.721435	0.627245	0.193493	0.395107	0.039440	-0.897159	6.840511	46.403288	-152.723616	-0.612901	-0.316022	-0.724211	0.378354	-0.922010	0.082133	-0.693686	-0.223669	0.684669			
00816						-12.058917	5.235652	15.464715	-0.833107	-4.197775	10.025626	0.005003	-5.739548	0.821447	0.198769	0.369057	0.032296	-0.907329	6.924216	43.043260	-152.553445	-0.648576	-0.336859	-0.682550	0.384535	-0.918896	0.088107	-0.656872	-0.205321	0.725508			
00817						-14.495616	6.196738	16.250368	1.695386	-3.848340	12.430709	-0.403427	-5.716248	1.092440	0.205322	0.342732	0.026403	-0.916341	6.895478	39.714387	-152.248012	-0.680755	-0.358193	-0.638961	0.394389	-0.914291	0.092354	-0.617277	-0.189129	0.763675			
00818						-17.432181	4.746205	15.664128	4.695842	-0.712799	13.619080	-0.765755	-5.672111	1.462204	0.214547	0.315695	0.021611	-0.924034	6.811419	36.348773	-151.618278	-0.708612	-0.382853	-0.592699	0.410143	-0.907005	0.095525	-0.574153	-0.175401	0.799739			
00819						-19.658840	2.508161	14.564870	7.156119	3.068238	13.513408	-0.724818	-5.499473	1.798413	0.224518	0.289558	0.016199	-0.930315	6.847281	33.095367	-150.827165	-0.731495	-0.408364	-0.546034	0.427127	-0.898658	0.099881	-0.531486	-0.160163	0.831787			
00820						-22.100013	2.001907	12.815557	10.684514	5.602951	12.791339	-0.372189	-5.143145	2.003643	0.235238	0.264973	0.009264	-0.935075	7.119303	29.993307	-149.848639	-0.748904	-0.435022	-0.499899	0.444841	-0.889154	0.107339	-0.491182	-0.141989	0.859407			
00821						-24.893259	2.740791	10.280637	15.179895	7.349604	11.359823	-0.031809	-4.660395	2.010928	0.244838	0.243142	0.001252	-0.938581	7.539890	27.195595	-148.933007	-0.761873	-0.458993	-0.457030	0.460210	-0.880105	0.116711	-0.455803	-0.121411	0.881761			
00822						-27.939719	4.408417	6.839435	20.479917	8.513216	9.023243	0.151390	-4.194057	1.782688	0.253461	0.223329	-0.006766	-0.941189	7.964851	24.642765	-148.113405	-0.771764	-0.480130	-0.416959	0.474086	-0.871424	0.125946	-0.423819	-0.100474	0.900157			
00823						-30.127459	3.759853	2.616005	24.119368	11.201841	5.063214	0.201437	-3.822735	1.398114	0.259650	0.205486	-0.014130	-0.943482	8.291748	22.358902	-147.584294	-0.780715	-0.495757	-0.380407	0.484143	-0.864765	0.133372	-0.395082	-0.080046	0.915152			
00824						-30.408242	0.584722	-1.994178	24.905499	14.910925	-0.525167	0.437817	-3.489070	1.083047	0.264411	0.189270	-0.021857	-0.945403	8.670082	20.262007	-147.197394	-0.788528	-0.508223	-0.346314	0.491675	-0.859219	0.141416	-0.369430	-0.058763	0.927399			
00825						-28.394525	-2.754383	-5.817016	23.220523	17.194352	-6.240924	1.016077	-3.142116	0.906482	0.267369	0.175617	-0.031680	-0.946926	9.334536	18.400244	-146.950281	-0.795345	-0.517485	-0.315653	0.495230	-0.855020	0.153906	-0.349534	-0.033913	0.936310			
00826						-27.336012	-6.240596	-8.908875	21.762644	19.763685	-10.946899	1.772696	-2.709456	0.879127	0.269800	0.164839	-0.044486	-0.947659	10.425232	16.763220	-146.676354	-0.800073	-0.526022	-0.288417	0.496690	-0.850458	0.173263	-0.336427	-0.004631	0.941698			
00827						-30.057208	-8.787587	-12.885297	24.029133	23.224085	-15.276263	2.588348	-2.257394	0.974185	0.271755	0.157375	-0.060602	-0.947476	11.994575	15.383563	-146.366332	-0.802765	-0.534036	-0.265280	0.495887	-0.844954	0.200373	-0.331155	0.029304	0.943121			
00828						-30.994812	-5.175825	-15.671051	27.535827	20.287196	-17.762814	2.965470	-1.759900	0.828035	0.272954	0.152693	-0.077698	-0.946649	13.757343	14.280947	-146.099886	-0.804362	-0.540511	-0.246677	0.493056	-0.838918	0.230462	-0.331509	0.063749	0.941296			
00829						-26.428645	0.636220	-15.097618	26.638793	12.607964	-17.442597	2.412077	-0.914291	0.153508	0.271478	0.151567	-0.090484	-0.946118	15.128851	13.749150	-146.145004	-0.806654	-0.541130	-0.237671	0.486272	-0.836224	0.253512	-0.335930	0.088924	0.937680			
00830						-20.984659	2.816866	-12.425382	22.538208	7.764941	-15.678331	1.264025	0.256346	-0.831121	0.266772	0.154822	-0.095493	-0.946438	15.749748	14.011005	-146.569480	-0.809726	-0.534535	-0.242108	0.475397	-0.839428	0.263361	-0.344008	0.098152	0.933823			
00831						-16.124284	10.679447	-5.272112	19.930063	-0.978162	-7.898356	-0.534147	1.694879	-1.670122	0.260089	0.162897	-0.089416	-0.947535	15.271918	15.200028	-147.252237	-0.811637	-0.522018	-0.262190	0.463755	-0.848717	0.254186	-0.355214	0.084715	0.930938			
00832						-0.745775	-0.560664	-1.883306	1.036246	0.734515	-11.487019	-1.798753	3.536399	-2.335556	0.252006	0.178301	-0.074387	-0.948245	14.013108	17.496895	-148.067125	-0.809403	-0.504454	-0.300654	0.451400	-0.861919	0.230941	-0.375638	0.051209	0.925350			
00833						-4.896325	-0.922521	15.870245	-2.634987	3.789415	6.166756	-1.565727	4.001558	-1.384404	0.248280	0.195751	-0.060681	-0.946761	13.037309	19.908969	-148.313357	-0.800077	-0.493880	-0.340527	0.446367	-0.869350	0.212103	-0.400790	0.017699	0.915999			
00834						-2.739606	7.447109	14.088922	-0.316412	-5.064770	5.539358	-0.961124	3.636989	-0.258428	0.249060	0.211807	-0.051368	-0.943646	12.609684	21.972063	-147.972270	-0.786213	-0.491810	-0.374154	0.448290	-0.870661	0.202452	-0.425329	-0.008559	0.904998			
00835						-1.457362	-0.598210	5.844859	-1.703163	1.107761	-4.110839	-0.765816	4.061874	-0.305482	0.249437	0.230033	-0.042375	-0.939718	12.313519	24.279767	-147.610105	-0.769732	-0.488296	-0.411192	0.449306	-0.871971	0.194398	-0.453472	-0.035117	0.890579			
00836						-8.645108	-5.414897	9.794057	-0.463350	8.437068	1.525343	-0.698472	4.669206	-0.452809	0.249043	0.251117	-0.032754	-0.934797	12.064267	26.947419	-147.263570	-0.749836	-0.482059	-0.453173	0.449159	-0.873810	0.186315	-0.485802	-0.063841	0.871735			
00837						-24.563128	-1.412545	14.996507	10.084968	11.763742	14.477356	-0.740734	4.294969	-1.082415	0.245572	0.270365	-0.022590	-0.930638	11.586051	29.480616	-147.378067	-0.733194	-0.469293	-0.492129	0.444862	-0.878368	0.174835	-0.514319	-0.090741	0.852785			
00838						-35.571407	8.254837	3.611556	27.722800	8.726074	12.586146	-1.103413	2.733304	-1.720333	0.239310	0.281887	-0.011784	-0.929049	10.564521	31.207079	-148.152680	-0.726541	-0.451306	-0.518133	0.438018	-0.885183	0.156813	-0.529413	-0.113021	0.840802			
00839						-15.543282	0.280236	9.306676	6.466643	5.522800	6.185850	-1.360701	1.288936	-1.401169	0.234797	0.286293	-0.001959	-0.928926	9.378058	32.071012	-148.928953	-0.725814	-0.437339	-0.530970	0.435095	-0.889733	0.138081	-0.532810	-0.130802	0.836065			
00840						-6.426190	-9.703036	14.196594	-7.134656	9.484391	4.191820	-0.939312	0.873264	-0.849426	0.232114	0.289285	0.004624	-0.928664	8.585834	32.645740	-149.414819	-0.724875	-0.428437	-0.539443	0.433787	-0.892203	0.125706	-0.535150	-0.142882	0.832586			
00841						-9.779741	-2.799161	9.458696	0.800103	5.282960	3.008957	-0.349903	0.584875	-0.572029	0.229966	0.291563	0.007741	-0.928465	8.209382	33.022744	-149.740119	-0.724214	-0.422516	-0.544972	0.431545	-0.894111	0.119724	-0.537851	-0.148474	0.829863			
00842						-7.343300	2.292149	8.794830	1.560519	-0.273713	1.763870	-0.136840	0.384734	-0.143644	0.229396	0.293224	0.009016	-0.928071	8.097893	33.257403	-149.810191	-0.722795	-0.420504	-0.548401	0.431080	-0.894592	0.117793	-0.540128	-0.151264	0.827877			
00843						-5.361644	-1.021487	8.905136	-1.388883	1.810292	0.379753	-0.029610	0.341775	-0.096268	0.228995	0.294755	0.009673	-0.927678	8.064809	33.456676	-149.840257	-0.721362	-0.419164	-0.551306	0.430569	-0.894936	0.117047	-0.542446	-0.152942	0.826052			
00844						-6.671644	2.835627	7.651508	1.868763	-0.920221	0.519690	0.024367	0.281152	-0.065124	0.228555	0.296122	0.009966	-0.927348	8.068859	33.626244	-149.867709	-0.720148	-0.417998	-0.553773	0.429803	-0.895326	0.116876	-0.544661	-0.153845	0.824424			
00845						-5.995248	2.010654	7.832317	0.910558	-0.508512	0.199464	-0.080636	0.168374	-0.100494	0.228217	0.296790	0.010668	-0.927210	7.995374	33.727464	-149.917664	-0.719665	-0.416879	-0.555243	0.429544	-0.895606	0.115682	-0.545504	-0.155249	0.823603			
00846						-5.315319	1.681717	7.995938	0.183082	-0.544838	-0.082045	-0.149792	0.133429	-0.158548	0.227608	0.297270	0.011736	-0.927193	7.856227	33.820687	-150.023609	-0.719651	-0.415095	-0.556596	0.429051	-0.896114	0.113558	-0.545910	-0.157086	0.822986			
00847						-5.572713	1.280787	8.108707	0.133332	-0.121968	0.107693	-0.175573	0.112448	-0.184410	0.227025	0.297565	0.012939	-0.927226	7.692979	33.896481	-150.136814	-0.719830	-0.413306	-0.557694	0.428706	-0.896585	0.111114	-0.545944	-0.159104	0.822576			
00848						-5.522244	1.297866	8.136172	0.089118	-0.190626	0.103592	-0.178290	0.104563	-0.198429	0.226274	0.297874	0.014165	-0.927292	7.520187	33.975832	-150.273333	-0.720142	-0.411206	-0.558843	0.428084	-0.897198	0.108532	-0.546022	-0.161074	0.822141			
00849						-5.456478	1.793657	8.022072	0.318798	-0.672617	0.025497	-0.197417	0.086180	-0.224486	0.225539	0.298019	0.015499	-0.927403	7.327080	34.039098	-150.417116	-0.720634	-0.409093	-0.559758	0.427569	-0.897784	0.105681	-0.545776	-0.163178	0.821889			
00850						-5.860281	1.288974	7.877419	0.479454	-0.062433	0.077925	-0.238637	0.031536	-0.255979	0.224617	0.297916	0.017008	-0.927634	7.093432	34.080291	-150.600118	-0.721586	-0.406591	-0.560354	0.426859	-0.898516	0.102279	-0.545073	-0.165389	0.821914			
00851						-5.646672	1.382034	7.985702	0.320263	-0.282452	0.055641	-0.262574	-0.028646	-0.258683	0.223828	0.297450	0.018566	-0.927944	6.843876	34.079687	-150.777754	-0.722849	-0.404355	-0.560345	0.426445	-0.899113	0.098699	-0.543723	-0.167612	0.822357			
00852						-5.654988	0.969742	8.230067	0.036067	0.019072	0.219835	-0.282093	-0.065045	-0.237976	0.223062	0.296851	0.020141	-0.928287	6.587654	34.063493	-150.956578	-0.724246	-0.402174	-0.560111	0.426090	-0.899675	0.095039	-0.542140	-0.169826	0.822948			
00853						-5.764881	0.279953	8.321131	-0.205634	0.641514	0.291744	-0.251945	-0.097425	-0.177034	0.222641	0.296084	0.021452	-0.928604	6.372737	34.017206	-151.083400	-0.725530	-0.400788	-0.559442	0.426194	-0.899941	0.092001	-0.540338	-0.171681	0.823748			
00854						-5.476905	0.000348	8.612190	-0.672940	0.708234	0.346635	-0.180992	-0.073234	-0.075258	0.222481	0.295575	0.022308	-0.928784	6.236881	33.985084	-151.150702	-0.726275	-0.400087	-0.558977	0.426461	-0.900009	0.090082	-0.539125	-0.172958	0.824275			
00855						-5.572977	0.018420	8.410269	-0.475795	0.755728	0.236866	-0.094912	-0.030718	0.007123	0.222675	0.295313	0.022691	-0.928812	6.185729	33.964890	-151.145697	-0.726412	-0.400246	-0.558685	0.427049	-0.899802	0.089367	-0.538474	-0.173668	0.824551			
00856						-5.524469	0.491189	8.208376	-0.198516	0.342327	0.085891	-0.042990	0.016364	0.054626	0.222906	0.295387	0.022815	-0.928730	6.182465	33.975611	-151.116919	-0.726120	-0.400560	-0.558840	0.427517	-0.899585	0.089309	-0.538498	-0.174064	0.824452			
00857						-5.457868	0.878362	8.123248	-0.037778	-0.017628	0.013058	-0.022365	0.041083	0.074675	0.223298	0.295546	0.022841	-0.928584	6.201813	33.992149	-151.060158	-0.725581	-0.401201	-0.559079	0.428203	-0.899233	0.089570	-0.538678	-0.174409	0.824262			
00858						-5.618112	0.901670	7.982569	0.158784	0.049870	-0.011163	-0.022091	0.059718	0.066934	0.223550	0.295845	0.022899	-0.928427	6.217093	34.026731	-151.019561	-0.725001	-0.401551	-0.559580	0.428649	-0.899002	0.089753	-0.539104	-0.174792	0.823902			
00859						-5.544321	0.856865	8.020006	0.059421	0.053503	-0.025563	-0.017017	0.083561	0.063203	0.223877	0.296206	0.022964	-0.928231	6.236955	34.068155	-150.967455	-0.724282	-0.402014	-0.560179	0.429223	-0.898704	0.089995	-0.539614	-0.175260	0.823469			
00860						-5.499602	0.876254	8.079546	-0.006377	0.005653	0.000183	-0.007421	0.105553	0.059078	0.224066	0.296734	0.023017	-0.928016	6.259681	34.129280	-150.928675	-0.723487	-0.402214	-0.561062	0.429533	-0.898530	0.090256	-0.540433	-0.175695	0.822838			
00861						-5.561779	0.934435	8.063868	0.060847	-0.020889	0.027454	0.001296	0.135243	0.048379	0.224290	0.297353	0.023077	-0.927762	6.286651	34.201037	-150.882758	-0.722550	-0.402451	-0.562098	0.429899	-0.898323	0.090566	-0.541394	-0.176207	0.822097			
00862						-5.506807	1.150160	8.057745	0.103263	-0.240273	0.011091	0.001368	0.150081	0.018808	0.224275	0.298092	0.023198	-0.927526	6.300913	34.289971	-150.868106	-0.721684	-0.402211	-0.563381	0.429871	-0.898325	0.090675	-0.542570	-0.176743	0.821206			
00863						-5.537012	0.955786	7.948192	0.087175	-0.040313	-0.079418	-0.002621	0.168699	-0.013176	0.224215	0.298855	0.023406	-0.927289	6.303320	34.384640	-150.861965	-0.720827	-0.401834	-0.564746	0.429814	-0.898360	0.090607	-0.543754	-0.177423	0.820276			
00864						-5.575367	0.838570	7.970612	0.037881	0.067273	-0.049870	-0.011552	0.160899	-0.037286	0.223958	0.299622	0.023682	-0.927097	6.288890	34.483208	-150.885058	-0.720139	-0.401070	-0.566165	0.429453	-0.898564	0.090294	-0.544949	-0.178117	0.819332			
00865						-5.584448	0.794352	7.949726	0.023616	0.104123	-0.065700	-0.019145	0.177467	-0.056063	0.223723	0.300402	0.024040	-0.926892	6.265394	34.585566	-150.907944	-0.719414	-0.400290	-0.567636	0.429177	-0.898740	0.089848	-0.546123	-0.178979	0.818362			
00866						-5.537632	0.830417	8.027147	-0.051235	0.026256	-0.025619	-0.023092	0.179984	-0.074937	0.223307	0.301239	0.024448	-0.926710	6.230242	34.697305	-150.955726	-0.718779	-0.399152	-0.569241	0.428610	-0.899073	0.089225	-0.547403	-0.179849	0.817315			
00867						-5.527545	0.725745	8.113322	-0.164783	0.087277	0.029652	-0.021726	0.201160	-0.089219	0.222918	0.302121	0.024894	-0.926505	6.192991	34.815198	-151.000023	-0.718061	-0.398027	-0.570931	0.428111	-0.899376	0.088567	-0.548734	-0.180825	0.816207			
00868						-5.643834	0.611297	8.024650	-0.098256	0.237399	0.013579	-0.012087	0.214103	-0.091353	0.222406	0.303125	0.025313	-0.926288	6.158793	34.947278	-151.056808	-0.717301	-0.396678	-0.572822	0.427370	-0.899790	0.087939	-0.550303	-0.181728	0.814949			
00869						-5.640158	0.794610	7.927585	0.013683	0.074061	-0.051352	-0.004605	0.228302	-0.099944	0.221938	0.304150	0.025727	-0.926053	6.127893	35.081253	-151.106853	-0.716473	-0.395403	-0.574738	0.426702	-0.900164	0.087356	-0.551899	-0.182653	0.813662			
00870						-5.684562	0.886164	7.872590	0.096132	0.003700	-0.062410	0.014000	0.226105	-0.121649	0.221244	0.305234	0.026084	-0.925853	6.096607	35.221932	-151.184125	-0.715767	-0.393755	-0.576745	0.425602	-0.900742	0.086762	-0.553661	-0.183363	0.812304			
00871						-5.630817	0.981616	7.795524	0.123044	-0.104056	-0.147603	0.021985	0.224319	-0.138503	0.220556	0.306264	0.026429	-0.925667	6.064822	35.355939	-151.261736	-0.715115	-0.392135	-0.578654	0.424512	-0.901313	0.086168	-0.555338	-0.184025	0.811008			
00872						-5.372132	1.102738	8.079219	-0.187379	-0.384255	-0.057341	-0.002319	0.246822	-0.159315	0.219710	0.307419	0.026942	-0.925470	6.009280	35.510581	-151.364210	-0.714442	-0.390105	-0.580853	0.423235	-0.902003	0.085218	-0.557176	-0.184954	0.809535			
00873						-5.740531	1.275928	7.935835	0.209457	-0.390621	0.054563	-0.009682	0.267117	-0.193551	0.218810	0.308603	0.027564	-0.925271	5.938043	35.672146	-151.477868	-0.713772	-0.387904	-0.583146	0.421930	-0.902725	0.084042	-0.559021	-0.186060	0.808008			
00874						-5.552307	0.798783	7.936286	-0.147454	-0.057710	-0.095402	-0.032634	0.290834	-0.221874	0.217715	0.309919	0.028362	-0.925065	5.840430	35.855256	-151.621774	-0.713101	-0.385222	-0.585740	0.420382	-0.903591	0.082475	-0.561040	-0.187421	0.806292			
00875						-5.657242	0.691142	7.895762	-0.116179	0.061626	-0.075761	-0.027828	0.310616	-0.222622	0.216701	0.311278	0.029160	-0.924822	5.747357	36.043013	-151.753940	-0.712293	-0.382666	-0.588392	0.418974	-0.904381	0.080973	-0.563116	-0.188845	0.804511			
00876						-5.800623	0.379095	7.827682	-0.130524	0.384849	-0.071111	-0.008905	0.337755	-0.216428	0.215587	0.312834	0.029890	-0.924534	5.666009	36.252134	-151.891936	-0.711314	-0.379935	-0.591340	0.417337	-0.905257	0.079618	-0.565564	-0.190155	0.802483			
00877						-5.771846	0.377818	7.851987	-0.191940	0.345748	-0.068245	0.009925	0.366122	-0.184191	0.214682	0.314495	0.030514	-0.924161	5.611444	36.469091	-151.994346	-0.710009	-0.377609	-0.594389	0.415994	-0.905961	0.078634	-0.568186	-0.191431	0.800324			
00878						-5.639841	0.578153	8.065396	-0.355798	0.049588	0.039392	0.029141	0.407290	-0.159664	0.213759	0.316418	0.031053	-0.923700	5.577190	36.714445	-152.088408	-0.708373	-0.375248	-0.597827	0.414551	-0.906685	0.077907	-0.571276	-0.192642	0.797830			
00879						-5.675373	0.635370	8.183587	-0.411582	-0.035137	0.157961	0.038983	0.461596	-0.150076	0.212949	0.318553	0.031590	-0.923135	5.556534	36.983853	-152.160874	-0.706353	-0.373034	-0.601590	0.413287	-0.907310	0.077347	-0.574681	-0.193996	0.795052			
00880						-5.726332	0.775991	8.211628	-0.378002	-0.174883	0.219769	0.046850	0.527902	-0.142461	0.212058	0.321051	0.032149	-0.922456	5.543738	37.296852	-152.234903	-0.703916	-0.370585	-0.605945	0.411871	-0.907996	0.076850	-0.578675	-0.195475	0.791786			
00881						-5.641732	0.630143	8.389096	-0.650761	-0.135493	0.294785	0.047228	0.596439	-0.128042	0.211311	0.323815	0.032756	-0.921639	5.542079	37.641920	-152.282882	-0.700983	-0.368291	-0.610725	0.410718	-0.908549	0.076474	-0.583038	-0.197229	0.788142			
00882						-5.608992	0.565502	8.518750	-0.835798	-0.144545	0.367185	0.052741	0.699418	-0.109452	0.210533	0.327107	0.033414	-0.920630	5.553650	38.050723	-152.321404	-0.697354	-0.365787	-0.616359	0.409507	-0.909118	0.076209	-0.588219	-0.199258	0.783769			
00883						-5.662666	0.313137	8.484193	-0.950868	0.079707	0.347741	0.071673	0.800054	-0.084259	0.209909	0.330834	0.034051	-0.919417	5.593923	38.509491	-152.323445	-0.692974	-0.363458	-0.622644	0.408518	-0.909557	0.076277	-0.594054	-0.201504	0.778779			
00884						-5.592444	0.266320	8.595581	-1.166794	0.040552	0.378807	0.092633	0.922810	-0.046565	0.209314	0.335193	0.034656	-0.917950	5.667070	39.041931	-152.299154	-0.687667	-0.361046	-0.629889	0.407512	-0.909973	0.076696	-0.600873	-0.203946	0.772889			
00885						-5.952408	0.282734	8.389949	-0.883786	0.162485	0.438843	0.108058	1.050192	-0.001731	0.208956	0.340107	0.035248	-0.916200	5.779400	39.638596	-152.220372	-0.681329	-0.358915	-0.637943	0.406867	-0.910190	0.077546	-0.608482	-0.206723	0.766169			
00886						-5.724122	-0.184502	8.606482	-1.469935	0.425544	0.411213	0.160944	1.156797	0.046601	0.208623	0.345606	0.035625	-0.914201	5.950340	40.298590	-152.105194	-0.674066	-0.356822	-0.646771	0.406071	-0.910415	0.079065	-0.617042	-0.209340	0.758575			
00887						-5.841360	0.371419	8.790893	-1.403708	-0.112654	0.654141	0.194027	1.322072	0.094851	0.208497	0.351846	0.035939	-0.911834	6.178817	41.043944	-151.925933	-0.665466	-0.354939	-0.656638	0.405519	-0.910475	0.081177	-0.626665	-0.212259	0.749825			
00888						-5.812911	0.552124	9.064169	-1.666969	-0.384203	0.832749	0.242731	1.494083	0.113458	0.208251	0.358947	0.036176	-0.909109	6.457892	41.890709	-151.721391	-0.655577	-0.352676	-0.667712	0.404617	-0.910645	0.083727	-0.637577	-0.215278	0.739696			
00889						-5.841556	0.604717	9.246464	-1.911103	-0.506340	0.961117	0.255983	1.713564	0.101809	0.207953	0.366994	0.036598	-0.905942	6.762718	42.857098	-151.487446	-0.644142	-0.349924	-0.680172	0.403649	-0.910832	0.086323	-0.649729	-0.218947	0.727952			
00890						-5.999201	0.404821	9.489608	-2.245406	-0.376185	1.188192	0.328903	1.977506	0.113403	0.207435	0.376317	0.036941	-0.902215	7.141656	43.976537	-151.216552	-0.630712	-0.346499	-0.694364	0.402105	-0.911212	0.089466	-0.663712	-0.222780	0.714041			
00891						-5.825225	0.474231	9.904990	-2.835683	-0.652653	1.313582	0.395009	2.302808	0.163433	0.207005	0.387106	0.037223	-0.897726	7.629331	45.270780	-150.845217	-0.614596	-0.342850	-0.710441	0.400487	-0.911526	0.093433	-0.679619	-0.227098	0.697527			
00892						-5.780451	1.465976	10.057514	-2.842695	-1.678358	1.403828	0.416721	2.670020	0.195173	0.206512	0.399539	0.037722	-0.892356	8.200919	46.772602	-150.388125	-0.595443	-0.338422	-0.728641	0.398707	-0.911860	0.097697	-0.697481	-0.232342	0.677892			
00893						-5.382849	1.864916	10.495529	-3.534262	-2.368969	1.345051	0.375612	3.040739	0.151333	0.205855	0.413461	0.038864	-0.886094	8.794823	48.480668	-149.876255	-0.573347	-0.332675	-0.748732	0.396951	-0.912227	0.101351	-0.716731	-0.239101	0.655079			
00894						-5.229774	1.586367	10.988165	-4.432236	-2.399151	1.376195	0.364511	3.474123	0.116510	0.204877	0.429196	0.040565	-0.878732	9.449708	50.436493	-149.293600	-0.547632	-0.325243	-0.770919	0.394885	-0.912760	0.104573	-0.737676	-0.247157	0.628290			
00895						-5.103077	1.795041	11.762216	-5.385202	-2.964321	1.580467	0.389295	3.949557	0.057377	0.203467	0.446861	0.042754	-0.870108	10.202643	52.658388	-148.617753	-0.517833	-0.315866	-0.795033	0.392287	-0.913546	0.107441	-0.760237	-0.256245	0.596975			
00896						-4.867887	1.816800	12.282470	-6.346083	-3.362732	1.423164	0.460407	4.571636	-0.058814	0.201136	0.467085	0.045512	-0.859828	11.085931	55.238614	-147.854014	-0.482752	-0.303370	-0.821534	0.388401	-0.914946	0.109631	-0.784917	-0.266160	0.559521			
00897						-5.090737	3.152510	12.975892	-6.789749	-4.910706	1.761627	0.499748	5.301374	-0.202909	0.197834	0.490152	0.049137	-0.847466	12.133804	58.235100	-146.944233	-0.441226	-0.287147	-0.850215	0.383484	-0.916895	0.110654	-0.811332	-0.277221	0.514674			
00898						-6.576780	5.925615	13.363133	-6.010550	-7.423798	3.057033	0.214391	5.998762	-0.460185	0.193806	0.515428	0.055262	-0.832898	13.110545	61.644588	-145.957643	-0.393546	-0.265874	-0.880018	0.379808	-0.918771	0.107731	-0.837178	-0.291841	0.462560			
00899						-6.558329	4.932658	13.102303	-6.859147	-6.820706	2.243750	-0.054772	6.678841	-0.770103	0.188800	0.542668	0.063898	-0.815955	14.025761	65.465786	-144.901541	-0.339732	-0.238754	-0.909713	0.377455	-0.920543	0.100636	-0.861458	-0.309187	0.402857			
00900						-11.996768	2.484374	12.552314	-6.302064	-3.595561	6.152167	-0.049901	7.208340	-0.848368	0.183088	0.571364	0.073167	-0.796661	15.398009	69.579774	-143.382949	-0.280043	-0.208108	-0.937159	0.375327	-0.922251	0.092642	-0.883575	-0.325797	0.336379			
00901						-17.655268	1.431441	12.486226	-6.234117	-2.073381	10.833951	0.336622	7.386060	-0.869674	0.175848	0.600362	0.081002	-0.775939	17.806420	73.776017	-141.051287	-0.217286	-0.175633	-0.960177	0.370156	-0.925032	0.085439	-0.903200	-0.336851	0.266009			
00902						-23.321630	1.289475	13.885495	-7.832541	-2.161290	16.111036	0.910902	7.034213	-0.784138	0.167171	0.627707	0.085969	-0.755412	22.078718	77.713981	-137.178225	-0.156077	-0.144639	-0.977098	0.360492	-0.929327	0.079984	-0.919612	-0.339752	0.197188			
00903						-19.311599	2.542030	14.010329	-9.619694	-4.633842	11.668875	1.056333	6.666643	-0.958357	0.157287	0.652978	0.090491	-0.735317	28.930761	81.400819	-130.830419	-0.097760	-0.113135	-0.988759	0.349490	-0.934144	0.072331	-0.931826	-0.338490	0.130862			
